,I,II,v1,v2,v3,v4,v5,v6
2504,-56,-224,-18,-164,-222,-204,-98,-88
2505,-66,-229,-13,-171,-208,-204,-99,-91
2506,-74,-214,-1,-163,-204,-213,-106,-88
2507,-84,-198,-11,-153,-204,-214,-99,-84
2508,-90,-194,-9,-168,-200,-203,-112,-90
2509,-98,-176,3,-161,-199,-217,-111,-83
2510,-111,-179,12,-176,-202,-220,-122,-87
2511,-116,-177,0,-162,-207,-225,-135,-93
2512,-116,-186,29,-153,-212,-240,-138,-90
2513,-127,-184,30,-130,-208,-245,-138,-107
2514,-120,-205,46,-114,-210,-247,-144,-119
2515,-104,-215,39,-80,-179,-226,-149,-122
2516,-94,-247,43,-57,-159,-209,-162,-138
2517,-87,-230,76,-8,-158,-186,-173,-136
2518,-101,-243,104,7,-121,-182,-192,-129
2519,-80,-266,123,73,-96,-196,-200,-150
2520,-154,-308,210,154,-38,-206,-202,-180
2521,-154,-322,242,247,39,-216,-206,-243
2522,-94,-298,291,296,110,-200,-191,-218
2523,-65,-259,294,368,161,-164,-166,-233
2524,-62,-272,329,454,189,-92,-189,-220
2525,4,-242,353,567,302,-26,-89,-154
2526,21,-199,377,602,405,115,33,-74
2527,149,-60,404,751,574,330,118,20
2528,226,36,381,800,696,487,310,87
2529,254,166,356,742,772,679,511,263
2530,305,303,306,668,758,866,710,418
2531,331,505,254,564,812,1050,873,601
2532,387,685,192,363,810,1230,1134,793
2533,361,789,45,136,769,1374,1262,903
2534,336,890,-82,-76,635,1447,1381,995
2535,286,961,-160,-350,487,1350,1399,1032
2536,226,932,-282,-475,249,1199,1294,937
2537,118,845,-241,-624,61,982,1136,843
2538,76,710,-268,-750,-137,653,924,737
2539,-82,596,-266,-805,-418,319,650,544
2540,-148,463,-327,-871,-774,-4,391,405
2541,-250,327,-339,-1013,-1002,-323,160,253
2542,-307,279,-326,-1028,-1210,-609,-18,126
2543,-309,159,-323,-1114,-1285,-694,-147,14
2544,-290,31,-327,-1111,-1340,-811,-221,-28
2545,-319,-80,-333,-1137,-1446,-881,-259,-77
2546,-354,-144,-329,-1183,-1437,-947,-392,-156
2547,-341,-211,-307,-1152,-1401,-982,-450,-245
2548,-332,-235,-297,-1051,-1340,-961,-498,-256
2549,-294,-293,-260,-929,-1212,-900,-480,-285
2550,-283,-328,-215,-785,-1064,-831,-497,-326
2551,-264,-378,-152,-667,-981,-785,-518,-324
2552,-278,-368,-94,-575,-843,-723,-508,-359
2553,-284,-387,-56,-479,-759,-654,-481,-349
2554,-246,-352,-34,-408,-639,-528,-444,-316
2555,-212,-321,-34,-318,-559,-453,-348,-274
2556,-185,-290,-24,-267,-414,-344,-267,-209
2557,-148,-260,-2,-190,-347,-285,-187,-152
2558,-122,-218,36,-137,-249,-259,-138,-136
2559,-93,-217,37,-120,-236,-248,-139,-106
2560,-82,-188,29,-104,-213,-207,-121,-113
2561,-68,-175,37,-83,-198,-205,-121,-109
2562,-64,-173,32,-50,-163,-179,-106,-104
2563,-74,-170,22,-30,-159,-177,-109,-87
2564,-53,-162,40,-33,-138,-178,-93,-102
2565,-37,-156,46,-23,-127,-174,-88,-80
2566,-62,-178,45,-22,-89,-177,-87,-83
2567,-65,-176,49,-23,-70,-176,-82,-86
2568,-66,-161,54,-30,-65,-152,-71,-71
2569,-60,-165,42,-36,-56,-140,-71,-65
2570,-61,-166,18,-25,-48,-120,-71,-46
2571,-56,-162,18,-20,-29,-119,-53,-48
2572,-52,-159,24,-12,-32,-125,-44,-62
2573,-45,-159,14,-6,-38,-118,-46,-46
2574,-40,-173,8,-1,-9,-120,-44,-53
2575,-37,-162,13,11,-4,-108,-40,-46
2576,-42,-167,4,10,10,-99,-39,-46
2577,-52,-176,14,22,29,-80,-36,-54
2578,-38,-167,27,39,19,-86,-29,-25
2579,-33,-165,14,39,25,-74,-27,-14
2580,-38,-159,15,41,41,-58,-19,-13
2581,-26,-148,32,43,45,-59,-13,-24
2582,-35,-153,36,57,49,-54,-11,-28
2583,-40,-150,28,55,44,-47,-5,-16
2584,-32,-139,18,54,63,-44,1,-26
2585,-20,-124,38,67,85,-34,7,-6
2586,-14,-115,42,77,95,-22,25,-2
2587,-19,-103,47,86,100,-5,29,-4
2588,-7,-121,70,92,96,1,28,16
2589,2,-136,54,89,92,-5,26,10
2590,-4,-129,58,102,102,2,35,17
2591,0,-120,55,117,117,9,54,21
2592,0,-115,45,118,112,19,46,11
2593,-1,-126,52,118,112,25,41,15
2594,2,-121,34,118,127,14,50,11
2595,10,-92,38,124,142,21,47,17
2596,11,-92,33,139,155,32,56,14
2597,14,-86,24,135,169,46,66,19
2598,12,-76,41,139,165,47,78,39
2599,3,-81,42,152,173,55,82,50
2600,5,-78,62,164,189,66,87,53
2601,-3,-69,64,168,194,82,100,51
2602,1,-66,70,177,188,90,108,53
2603,24,-50,69,188,194,82,117,70
2604,35,-49,64,185,205,91,116,71
2605,44,-39,56,194,212,95,118,73
2606,45,-32,38,196,229,110,113,75
2607,44,-29,43,197,234,126,100,77
2608,50,-8,37,202,241,128,116,82
2609,49,12,33,223,262,144,133,87
2610,73,12,48,249,291,152,147,87
2611,92,6,53,271,307,163,164,108
2612,99,6,56,278,311,182,171,110
2613,118,8,62,292,325,197,176,115
2614,108,-8,70,302,315,216,188,135
2615,118,-6,54,296,324,228,200,136
2616,130,-5,59,308,347,253,216,140
2617,136,-2,59,337,370,284,240,156
2618,132,3,59,347,386,285,248,144
2619,118,2,60,354,409,298,262,146
2620,122,12,53,357,414,311,255,146
2621,146,27,49,374,434,332,253,155
2622,150,38,34,376,446,355,270,154
2623,167,66,46,388,475,382,282,166
2624,177,79,58,424,475,389,302,191
2625,189,92,37,420,497,425,334,203
2626,200,105,47,441,530,458,364,222
2627,201,119,42,454,540,479,374,231
2628,208,133,50,446,540,481,385,235
2629,213,133,41,444,552,481,382,231
2630,198,126,23,441,557,481,378,222
2631,204,126,18,445,574,491,389,229
2632,210,146,28,453,597,500,397,230
2633,228,178,41,457,628,523,402,245
2634,212,175,38,451,630,533,407,267
2635,205,174,2,451,619,533,425,257
2636,206,186,1,445,595,543,434,262
2637,218,198,3,457,618,559,431,272
2638,233,206,11,478,630,539,434,276
2639,237,195,0,479,629,554,432,279
2640,213,193,-10,466,618,555,419,267
2641,234,192,-11,463,614,546,406,261
2642,230,176,-32,445,615,551,410,243
2643,231,191,-39,436,614,559,404,232
2644,218,200,-46,420,605,544,408,248
2645,224,199,-49,418,597,541,412,256
2646,224,209,-48,414,575,538,416,248
2647,222,222,-42,400,572,526,410,240
2648,216,193,-28,390,563,516,404,239
2649,219,163,-26,362,533,481,367,225
2650,195,174,-10,348,495,442,355,217
2651,192,166,-17,335,464,406,345,205
2652,184,149,-16,324,453,394,320,180
2653,177,154,14,315,437,384,307,160
2654,161,146,13,293,402,355,285,169
2655,142,122,-9,279,354,322,254,161
2656,124,116,-28,258,308,292,225,141
2657,139,105,-25,223,297,256,205,121
2658,127,95,-44,208,275,220,197,109
2659,122,79,-38,197,239,194,163,100
2660,122,66,-18,188,208,154,146,99
2661,103,45,-13,162,171,132,128,85
2662,87,26,8,153,159,115,119,90
2663,81,18,6,146,141,98,107,68
2664,68,12,19,133,119,89,94,69
2665,50,0,0,121,87,73,80,59
2666,47,10,-6,111,74,60,48,50
2667,39,0,7,91,63,36,43,41
2668,31,2,-10,86,44,32,34,25
2669,23,0,0,88,27,26,12,13
2670,21,-11,7,81,10,5,4,-5
2671,12,-10,-1,72,-6,-13,-14,-3
2672,11,-20,14,72,6,-25,-29,-4
2673,-15,-38,13,53,-2,-37,-43,-27
2674,-31,-45,25,33,-23,-45,-56,-27
2675,-48,-53,14,22,-43,-48,-66,-47
2676,-51,-51,17,16,-57,-60,-78,-44
2677,-48,-58,21,1,-68,-78,-75,-26
2678,-47,-62,24,-13,-81,-81,-67,-40
2679,-44,-68,19,-20,-96,-90,-63,-54
2680,-46,-84,15,-20,-105,-96,-73,-49
2681,-61,-76,8,-25,-89,-88,-69,-45
2682,-58,-60,8,-33,-77,-81,-79,-43
2683,-63,-66,6,-28,-78,-83,-85,-43
2684,-69,-63,19,-30,-82,-90,-80,-53
2685,-70,-68,21,-33,-83,-96,-83,-57
2686,-70,-74,25,-29,-88,-98,-89,-64
2687,-59,-71,25,-33,-90,-104,-91,-55
2688,-62,-76,30,-37,-87,-106,-88,-53
2689,-63,-70,28,-40,-90,-103,-81,-56
2690,-61,-70,28,-38,-94,-99,-85,-49
2691,-66,-74,28,-40,-94,-94,-89,-44
2692,-62,-74,28,-44,-94,-92,-82,-50
2693,-63,-78,28,-39,-97,-98,-82,-52
2694,-65,-76,31,-38,-93,-102,-82,-56
2695,-60,-71,32,-39,-87,-107,-81,-52
2696,-60,-72,30,-41,-83,-105,-83,-57
2697,-56,-66,35,-39,-84,-103,-85,-60
2698,-58,-62,32,-37,-84,-101,-84,-53
2699,-62,-58,35,-37,-76,-98,-85,-54
2700,-51,-48,40,-28,-80,-91,-79,-51
2701,-47,-50,35,-21,-79,-89,-76,-46
2702,-52,-55,38,-19,-72,-90,-75,-50
2703,-48,-48,47,-20,-71,-97,-74,-45
2704,-52,-46,48,-18,-72,-102,-73,-49
2705,-54,-48,47,-22,-77,-104,-81,-51
2706,-55,-56,44,-28,-82,-102,-85,-52
2707,-56,-60,44,-25,-86,-102,-86,-59
2708,-52,-60,36,-28,-92,-104,-90,-57
2709,-52,-62,34,-27,-86,-100,-88,-53
2710,-51,-59,28,-24,-80,-98,-80,-53
2711,-48,-50,34,-21,-83,-94,-76,-51
2712,-44,-47,35,-22,-80,-94,-75,-52
2713,-41,-44,34,-23,-79,-96,-75,-46
2714,-34,-40,32,-23,-82,-92,-75,-42
2715,-38,-41,39,-26,-80,-92,-78,-47
2716,-37,-38,43,-21,-79,-90,-73,-46
2717,-34,-47,39,-27,-81,-94,-79,-51
2718,-37,-49,45,-26,-78,-99,-80,-54
2719,-42,-46,39,-29,-84,-110,-79,-52
2720,-49,-41,27,-34,-89,-108,-85,-60
2721,-48,-38,34,-33,-89,-105,-77,-59
2722,-43,-41,19,-37,-92,-106,-79,-59
2723,-50,-45,22,-44,-93,-97,-86,-56
2724,-45,-44,23,-45,-101,-100,-79,-47
2725,-41,-43,11,-52,-102,-110,-74,-47
2726,-41,-44,8,-53,-101,-108,-77,-43
2727,-49,-41,9,-53,-106,-107,-72,-48
2728,-52,-39,16,-60,-95,-110,-74,-43
2729,-59,-49,19,-60,-104,-111,-84,-47
2730,-58,-47,18,-57,-112,-113,-90,-55
2731,-59,-53,21,-59,-113,-121,-89,-59
2732,-59,-55,18,-61,-112,-114,-86,-59
2733,-54,-55,14,-59,-109,-112,-82,-61
2734,-52,-54,13,-56,-104,-113,-87,-58
2735,-53,-53,19,-56,-110,-106,-86,-53
2736,-59,-51,15,-56,-112,-107,-80,-53
2737,-62,-57,22,-64,-113,-112,-81,-54
2738,-55,-56,21,-61,-120,-106,-72,-52
2739,-59,-68,15,-67,-119,-111,-76,-57
2740,-65,-75,17,-71,-115,-118,-88,-61
2741,-64,-75,13,-78,-127,-129,-88,-61
2742,-69,-77,5,-85,-131,-135,-98,-65
2743,-76,-79,14,-93,-138,-137,-98,-69
2744,-75,-86,8,-101,-138,-137,-98,-68
2745,-79,-93,1,-102,-143,-135,-101,-71
2746,-76,-92,-3,-100,-154,-134,-104,-64
2747,-72,-85,0,-98,-149,-137,-95,-61
2748,-68,-86,4,-92,-144,-139,-92,-63
2749,-70,-91,0,-95,-149,-131,-93,-62
2750,-70,-95,6,-102,-147,-131,-97,-65
2751,-73,-105,3,-108,-157,-137,-111,-69
2752,-75,-104,-1,-110,-159,-140,-116,-76
2753,-78,-106,0,-108,-161,-146,-106,-82
2754,-75,-102,-2,-109,-157,-143,-105,-83
2755,-73,-102,8,-108,-151,-142,-109,-76
2756,-76,-100,10,-112,-152,-144,-104,-80
2757,-73,-90,6,-119,-153,-158,-105,-80
2758,-74,-86,10,-108,-156,-149,-106,-78
2759,-77,-84,6,-111,-154,-147,-103,-79
2760,-69,-83,8,-116,-151,-148,-109,-80
2761,-68,-88,1,-113,-160,-150,-115,-81
2762,-74,-99,-1,-111,-170,-159,-117,-87
2763,-78,-103,5,-117,-168,-157,-112,-80
2764,-76,-104,9,-115,-164,-155,-110,-80
2765,-75,-99,0,-112,-171,-155,-109,-76
2766,-85,-102,-1,-120,-165,-154,-106,-76
2767,-87,-87,-2,-118,-159,-156,-96,-73
2768,-83,-83,-4,-114,-167,-148,-99,-73
2769,-82,-91,-2,-110,-162,-143,-101,-74
2770,-79,-92,9,-105,-157,-151,-97,-74
2771,-73,-90,14,-99,-155,-150,-102,-72
2772,-74,-82,23,-87,-151,-141,-103,-70
2773,-60,-65,24,-85,-146,-134,-93,-60
2774,-62,-60,24,-84,-134,-121,-82,-57
2775,-60,-56,26,-78,-137,-120,-77,-53
2776,-61,-41,34,-72,-132,-125,-65,-51
2777,-51,-34,35,-71,-119,-126,-62,-42
2778,-54,-26,29,-58,-124,-118,-56,-44
2779,-39,-16,35,-56,-108,-114,-50,-34
2780,-33,-11,32,-44,-101,-101,-40,-35
2781,-24,0,34,-40,-94,-92,-42,-25
2782,-14,-2,26,-37,-84,-86,-40,-26
2783,-10,15,24,-41,-94,-85,-38,-13
2784,-11,22,16,-58,-101,-80,-32,-6
2785,-16,29,14,-64,-113,-80,-34,-3
2786,-4,38,4,-66,-106,-83,-27,2
2787,-14,33,4,-73,-117,-81,-34,-1
2788,-10,37,-12,-76,-122,-90,-36,-7
2789,-8,32,-11,-86,-125,-97,-36,-13
2790,11,39,-25,-83,-129,-96,-36,-10
2791,11,35,-26,-87,-135,-93,-32,-8
2792,14,33,-40,-97,-130,-89,-32,-6
2793,13,37,-53,-103,-143,-85,-25,-1
2794,18,42,-68,-113,-144,-87,-26,5
2795,-1,39,-59,-125,-151,-92,-14,7
2796,2,48,-53,-134,-149,-102,-7,19
2797,-18,29,-62,-135,-154,-104,-5,9
2798,-20,29,-61,-146,-164,-105,-18,8
2799,-27,16,-59,-151,-157,-121,-19,-3
2800,-31,19,-54,-145,-149,-125,-31,-1
2801,-33,10,-47,-139,-158,-130,-36,-11
2802,-40,5,-38,-139,-159,-134,-48,-16
2803,-46,0,-37,-136,-169,-132,-55,-28
2804,-44,-13,-39,-135,-172,-130,-72,-28
2805,-55,-29,-26,-125,-175,-133,-70,-31
2806,-59,-33,-11,-125,-177,-139,-56,-31
2807,-64,-53,-16,-115,-177,-135,-63,-41
2808,-73,-73,-14,-114,-179,-136,-78,-59
2809,-71,-88,1,-116,-182,-158,-92,-63
2810,-79,-103,4,-125,-188,-170,-95,-73
2811,-81,-114,5,-121,-194,-178,-105,-90
2812,-84,-130,-3,-125,-201,-176,-118,-97
2813,-85,-135,0,-129,-199,-176,-121,-107
2814,-83,-144,-4,-130,-196,-186,-134,-106
2815,-80,-143,4,-130,-197,-196,-133,-102
2816,-85,-142,11,-133,-204,-200,-126,-98
2817,-93,-136,8,-126,-205,-200,-124,-104
2818,-85,-150,2,-123,-211,-192,-137,-113
2819,-77,-155,9,-114,-207,-198,-138,-108
2820,-77,-170,16,-121,-204,-207,-128,-113
2821,-73,-171,11,-118,-199,-203,-129,-113
2822,-68,-172,15,-110,-204,-203,-131,-111
2823,-65,-169,13,-111,-199,-198,-132,-107
2824,-64,-177,9,-123,-188,-197,-140,-107
2825,-72,-177,17,-121,-190,-195,-145,-115
2826,-67,-158,18,-115,-197,-199,-144,-108
2827,-70,-154,20,-113,-194,-202,-144,-104
2828,-67,-159,16,-115,-193,-197,-151,-125
2829,-57,-156,14,-113,-197,-210,-145,-121
2830,-55,-161,17,-121,-196,-213,-143,-113
2831,-55,-158,17,-118,-195,-214,-148,-112
2832,-61,-168,17,-115,-197,-213,-141,-112
2833,-66,-180,5,-112,-196,-202,-136,-128
2834,-59,-188,9,-106,-203,-214,-136,-124
2835,-64,-194,7,-111,-181,-211,-136,-115
2836,-63,-185,14,-111,-173,-221,-147,-117
2837,-80,-174,10,-101,-182,-215,-141,-116
2838,-87,-172,14,-116,-176,-207,-151,-110
2839,-92,-164,24,-113,-172,-217,-153,-114
2840,-99,-166,25,-120,-172,-213,-157,-120
2841,-107,-162,18,-103,-178,-227,-162,-124
2842,-107,-165,49,-97,-177,-234,-156,-118
2843,-116,-161,54,-70,-164,-234,-145,-128
2844,-114,-221,52,-35,-150,-227,-182,-134
2845,-98,-215,81,22,-121,-197,-183,-170
2846,-122,-203,141,8,-93,-206,-202,-178
2847,-123,-249,152,103,-45,-193,-211,-185
2848,-122,-271,194,170,16,-146,-198,-189
2849,-97,-232,197,204,71,-159,-174,-198
2850,-135,-254,238,271,123,-136,-190,-191
2851,-140,-227,283,407,184,-62,-146,-217
2852,-70,-259,342,497,289,32,-105,-176
2853,-18,-205,340,638,422,89,-31,-95
2854,-13,-165,362,712,557,217,64,-57
2855,99,-86,382,826,723,370,154,-3
2856,189,-6,363,873,765,502,338,135
2857,227,126,383,851,837,704,520,270
2858,294,234,357,771,870,861,712,384
2859,327,372,287,628,872,1016,853,557
2860,380,543,228,485,789,1178,1078,736
2861,415,776,174,280,776,1285,1262,889
2862,390,906,112,60,690,1387,1389,998
2863,351,922,32,-169,525,1323,1390,1042
2864,251,847,-29,-334,212,1080,1280,969
2865,54,719,19,-609,-138,701,966,812
2866,-23,600,-41,-780,-566,238,607,541
2867,-172,419,-46,-898,-872,-137,294,312
2868,-255,294,-99,-945,-1076,-418,63,206
2869,-303,210,-114,-965,-1161,-573,-92,96
2870,-317,117,-202,-966,-1240,-697,-169,20
2871,-348,36,-245,-1095,-1338,-793,-246,-66
2872,-353,4,-289,-1155,-1437,-955,-338,-114
2873,-396,-86,-332,-1225,-1472,-955,-392,-184
2874,-368,-141,-361,-1238,-1468,-1014,-465,-192
2875,-377,-209,-362,-1204,-1470,-1025,-470,-215
2876,-370,-208,-321,-1181,-1380,-1022,-514,-235
2877,-347,-257,-285,-1098,-1279,-984,-515,-290
2878,-361,-260,-227,-946,-1169,-909,-525,-316
2879,-323,-319,-181,-833,-1026,-825,-508,-314
2880,-319,-327,-108,-708,-874,-718,-510,-378
2881,-303,-351,-68,-593,-810,-674,-517,-380
2882,-307,-332,-36,-531,-674,-591,-506,-386
2883,-306,-334,-15,-438,-602,-542,-447,-352
2884,-273,-276,-17,-374,-488,-418,-374,-317
2885,-213,-242,0,-281,-406,-337,-286,-243
2886,-187,-224,13,-211,-273,-260,-205,-208
2887,-155,-207,35,-153,-233,-240,-171,-169
2888,-131,-189,66,-126,-163,-226,-138,-156
2889,-116,-192,54,-120,-166,-235,-153,-148
2890,-110,-187,31,-110,-160,-207,-149,-126
2891,-104,-178,25,-93,-129,-183,-137,-134
2892,-100,-167,17,-59,-84,-168,-118,-131
2893,-99,-166,11,-41,-79,-156,-112,-103
2894,-73,-163,15,-43,-39,-142,-102,-109
2895,-53,-155,15,-34,-33,-131,-91,-96
2896,-73,-179,-2,-41,-16,-133,-88,-102
2897,-73,-181,3,-36,3,-137,-84,-102
2898,-76,-173,14,-26,-4,-115,-70,-79
2899,-78,-174,6,-25,6,-93,-59,-69
2900,-81,-175,2,-13,22,-75,-61,-72
2901,-84,-176,24,-6,30,-76,-60,-77
2902,-89,-182,39,1,25,-80,-51,-86
2903,-93,-184,30,1,15,-80,-50,-81
2904,-82,-194,24,8,27,-83,-57,-88
2905,-71,-181,42,16,33,-75,-58,-81
2906,-73,-172,41,24,63,-73,-49,-74
2907,-92,-169,48,32,74,-56,-42,-82
2908,-76,-169,59,40,62,-41,-47,-58
2909,-65,-171,46,39,62,-36,-42,-54
2910,-68,-161,45,41,72,-32,-30,-54
2911,-63,-156,49,49,80,-35,-26,-55
2912,-65,-163,39,57,87,-32,-30,-66
2913,-63,-168,33,52,82,-30,-29,-65
2914,-60,-163,26,47,90,-40,-23,-67
2915,-63,-150,37,57,110,-25,-19,-54
2916,-62,-147,42,71,126,-8,-4,-47
2917,-63,-140,48,75,140,9,6,-47
2918,-62,-147,75,83,125,11,12,-29
2919,-63,-155,61,82,119,12,19,-23
2920,-67,-152,69,84,133,27,23,-21
2921,-63,-143,77,89,143,30,33,-24
2922,-69,-140,67,87,129,36,28,-30
2923,-73,-139,71,88,125,37,29,-24
2924,-65,-127,65,95,140,30,35,-29
2925,-50,-104,75,105,159,37,32,-15
2926,-43,-95,73,118,182,51,43,-17
2927,-45,-88,68,117,186,61,46,-15
2928,-39,-82,75,123,181,65,48,3
2929,-35,-79,70,128,191,66,52,6
2930,-27,-77,82,145,212,76,66,12
2931,-27,-73,76,159,219,88,84,21
2932,-20,-72,84,165,216,102,90,19
2933,-1,-69,89,177,224,106,93,34
2934,0,-78,78,179,233,109,97,31
2935,-4,-69,64,181,237,113,98,28
2936,1,-69,56,185,253,127,96,30
2937,2,-66,59,194,267,144,94,34
2938,5,-45,62,197,269,139,105,36
2939,-6,-37,61,223,287,153,119,44
2940,1,-35,71,247,311,174,124,40
2941,17,-23,78,267,332,195,142,58
2942,32,-15,81,278,342,215,158,63
2943,52,7,84,296,357,228,167,76
2944,49,0,87,304,358,240,183,93
2945,64,6,65,297,377,259,199,95
2946,83,18,64,313,406,289,216,103
2947,80,25,75,338,424,321,224,117
2948,82,43,86,349,447,317,238,115
2949,75,49,87,361,467,320,249,120
2950,80,52,85,363,478,336,248,115
2951,103,67,90,388,501,348,262,132
2952,110,72,87,393,523,367,271,130
2953,131,89,103,405,555,390,279,143
2954,128,99,112,426,548,403,294,174
2955,141,110,92,423,561,433,321,186
2956,151,106,91,437,581,469,348,197
2957,156,106,78,460,601,501,363,204
2958,166,108,78,457,619,488,375,196
2959,164,96,75,454,636,496,370,202
2960,147,94,62,448,637,492,357,192
2961,152,92,56,449,643,499,363,188
2962,146,99,45,434,653,516,371,181
2963,163,139,50,434,681,535,376,186
2964,164,149,44,432,675,544,384,211
2965,168,157,30,440,670,550,407,217
2966,173,167,39,447,656,549,416,224
2967,185,174,32,449,671,553,416,224
2968,190,174,45,454,676,552,416,223
2969,198,175,43,454,678,552,400,226
2970,179,180,47,452,671,540,397,214
2971,196,174,45,453,652,531,394,213
2972,191,162,38,444,658,530,396,196
2973,198,184,49,442,670,539,395,190
2974,190,175,55,428,648,534,396,215
2975,197,157,34,419,627,516,388,212
2976,175,158,11,403,590,509,375,202
2977,179,164,17,387,582,491,367,184
2978,176,148,22,387,569,463,361,171
2979,174,132,25,361,532,438,333,169
2980,161,129,38,338,487,397,321,166
2981,160,108,53,324,455,364,298,153
2982,142,95,53,321,439,346,283,140
2983,124,95,64,298,418,333,265,116
2984,106,90,76,281,396,306,251,132
2985,102,87,58,260,359,275,239,124
2986,91,106,55,251,317,255,212,120
2987,97,92,69,219,292,226,206,116
2988,85,75,53,203,257,207,190,102
2989,88,53,51,183,208,185,150,83
2990,87,36,47,169,178,142,138,76
2991,78,27,37,149,146,109,118,72
2992,81,17,37,143,143,85,90,67
2993,70,-1,50,129,117,73,76,48
2994,48,-10,53,105,100,56,68,48
2995,19,-33,25,90,62,44,51,32
2996,26,-23,31,70,36,40,30,35
2997,33,-31,37,50,23,16,26,37
2998,37,-36,26,45,12,2,20,28
2999,30,-62,23,41,-9,-13,15,1
3000,23,-76,28,42,-21,-29,-3,-7
3001,4,-72,21,21,-27,-42,-19,-9
3002,8,-61,38,8,-21,-40,-28,-12
3003,-2,-75,29,5,-32,-55,-41,-22
3004,-24,-74,26,-5,-47,-63,-56,-36
3005,-45,-85,15,-15,-58,-67,-63,-50
3006,-50,-93,23,-17,-76,-78,-74,-64
3007,-48,-100,19,-32,-86,-89,-75,-59
3008,-52,-108,17,-47,-93,-98,-73,-52
3009,-49,-109,15,-50,-97,-103,-69,-60
3010,-55,-119,18,-51,-114,-102,-73,-52
3011,-64,-118,1,-56,-110,-101,-65,-50
3012,-57,-118,19,-48,-106,-102,-66,-41
3013,-53,-112,22,-43,-102,-105,-68,-40
3014,-62,-107,27,-53,-88,-101,-68,-51
3015,-63,-110,16,-50,-93,-97,-71,-54
3016,-62,-116,19,-46,-89,-91,-77,-54
3017,-63,-117,25,-50,-84,-90,-79,-51
3018,-65,-106,25,-48,-83,-97,-73,-45
3019,-71,-102,25,-45,-82,-96,-70,-48
3020,-70,-100,28,-40,-85,-96,-70,-45
3021,-70,-94,33,-41,-83,-93,-69,-43
3022,-68,-97,35,-42,-80,-90,-67,-46
3023,-60,-102,31,-43,-82,-98,-70,-42
3024,-63,-107,36,-41,-84,-99,-69,-41
3025,-68,-104,38,-41,-87,-102,-70,-45
3026,-70,-112,36,-43,-88,-102,-78,-45
3027,-74,-114,32,-37,-93,-102,-80,-48
3028,-72,-118,33,-44,-89,-106,-77,-49
3029,-78,-120,36,-42,-86,-99,-74,-50
3030,-79,-112,35,-36,-84,-97,-71,-49
3031,-73,-113,38,-35,-77,-97,-69,-45
3032,-71,-111,39,-33,-77,-94,-66,-40
3033,-75,-103,43,-31,-73,-94,-67,-43
3034,-76,-98,47,-24,-72,-88,-68,-41
3035,-72,-98,48,-18,-71,-89,-67,-41
3036,-71,-96,51,-12,-67,-92,-65,-49
3037,-68,-94,59,-13,-65,-94,-65,-45
3038,-71,-95,60,-10,-63,-90,-62,-43
3039,-66,-92,60,-9,-61,-90,-63,-40
3040,-64,-94,53,-10,-65,-85,-61,-37
3041,-67,-91,54,-8,-70,-81,-61,-38
3042,-67,-96,50,-12,-67,-82,-63,-39
3043,-68,-105,51,-17,-68,-83,-64,-38
3044,-67,-105,51,-15,-71,-94,-63,-35
3045,-68,-103,55,-19,-72,-101,-63,-39
3046,-68,-107,55,-19,-71,-98,-66,-41
3047,-66,-107,57,-15,-72,-96,-65,-41
3048,-64,-109,53,-22,-74,-92,-66,-41
3049,-70,-111,51,-24,-75,-92,-69,-38
3050,-72,-105,50,-22,-74,-91,-69,-38
3051,-72,-107,51,-26,-75,-93,-70,-43
3052,-73,-105,54,-24,-77,-99,-69,-44
3053,-75,-105,55,-20,-82,-100,-70,-45
3054,-75,-103,52,-25,-85,-101,-71,-51
3055,-76,-108,56,-28,-76,-98,-69,-50
3056,-75,-100,52,-18,-75,-95,-64,-45
3057,-70,-96,57,-22,-70,-95,-67,-46
3058,-77,-95,64,-18,-68,-93,-67,-46
3059,-70,-86,53,-20,-75,-103,-69,-45
3060,-69,-87,48,-24,-80,-101,-76,-51
3061,-74,-87,55,-23,-89,-101,-75,-45
3062,-74,-91,41,-32,-89,-106,-73,-52
3063,-80,-97,40,-37,-90,-98,-77,-55
3064,-71,-98,40,-36,-92,-104,-76,-44
3065,-69,-93,39,-42,-95,-115,-79,-41
3066,-72,-94,34,-52,-100,-112,-81,-45
3067,-70,-93,29,-47,-111,-115,-80,-51
3068,-64,-96,21,-52,-105,-111,-80,-51
3069,-78,-107,33,-58,-105,-106,-85,-56
3070,-75,-100,44,-48,-102,-118,-87,-54
3071,-67,-104,36,-51,-102,-130,-88,-55
3072,-69,-103,41,-50,-109,-123,-90,-63
3073,-71,-97,50,-46,-109,-127,-84,-62
3074,-72,-95,41,-50,-105,-119,-87,-68
3075,-74,-106,43,-50,-106,-112,-94,-62
3076,-79,-104,38,-50,-113,-116,-88,-64
3077,-77,-99,40,-61,-114,-124,-87,-66
3078,-79,-101,44,-58,-119,-126,-85,-62
3079,-78,-104,31,-63,-124,-135,-81,-61
3080,-76,-109,19,-77,-128,-137,-93,-69
3081,-90,-115,29,-80,-136,-132,-103,-76
3082,-89,-116,22,-81,-134,-139,-105,-72
3083,-84,-115,16,-88,-135,-142,-101,-72
3084,-74,-122,25,-87,-136,-137,-104,-74
3085,-72,-119,31,-86,-140,-147,-106,-69
3086,-80,-120,35,-94,-139,-146,-107,-68
3087,-87,-115,27,-100,-148,-149,-106,-65
